 l_partkey |  part_value  
     89680 |  601902.9432
    199672 |  601871.7324
     84624 |  601479.1042
    159710 |  601276.6696
     93893 |  601049.9406
    180743 |  600721.7186
     89939 |  600688.0913
    108975 |  600686.5969
    106930 |  600370.8228
    131474 |  600351.3266
     74158 |  600288.5730
    138960 |  600247.7088
    139818 |  600128.3643
    186860 |  600041.7206
     47943 |  600014.1714
    123616 |  599998.8834
     15770 |  599780.1083
    178239 |  599774.3359
     81619 |  599620.5182
     27652 |  599603.5470
    153596 |  599493.9978
     50447 |  599445.8624
    115526 |  599157.9936
    136927 |  599152.7136
     79849 |  599127.9840
    151594 |  598912.4805
     44970 |  598906.8675
    192908 |  598829.3520
     78973 |  598669.1990
    109720 |  598535.0116
     15784 |  598441.5446
     95940 |  598360.3352
    146772 |  598302.5792
      2607 |  598254.4800
      6774 |  598034.7737
     65425 |  597922.3126
    184944 |  597746.0134
     56576 |  597732.9514
    164913 |  597724.4020
    134786 |  597689.2428
    178264 |  597560.7294
    181421 |  597467.3614
     29409 |  597394.8400
    139312 |  597265.5069
    191457 |  597066.8355
      6458 |  596987.8085
     54902 |  596956.2120
    147986 |  596851.0912
    153127 |  596550.6600
    119076 |  596539.3825
    119823 |  596483.9776
     26832 |  596436.8413
     97168 |  596433.7524
    171577 |  596271.2833
     58884 |  596245.3952
     63999 |  596179.6929
     59697 |  596110.1958
     44435 |  596079.2916
    175913 |  595917.2142
     72317 |  595815.9372
    115751 |  595783.4350
    179770 |  595662.9354
     91693 |  595571.6088
    111861 |  595326.0082
      7422 |  595221.2166
    167628 |  594857.4084
    103543 |  594752.8878
    106883 |  594537.3492
    123976 |  594511.0822
     87694 |  594511.0488
    187129 |  594013.8140
    193754 |  593903.8050
     52557 |  593781.4925
    102621 |  593774.0702
    186917 |  593678.3766
    167906 |  593630.6860
    169938 |  593503.9494
    142816 |  593499.4449
    179822 |  593443.9128
      2405 |  593363.4900
     21497 |  593354.3670
    172786 |  593322.5760
      6521 |  593305.8624
    143703 |  593266.6550
    107937 |  593203.6500
     30841 |  593088.0032
    149382 |  592877.5960
     59905 |  592777.1140
     28271 |  592367.4238
    183881 |  592352.3736
    134408 |  592278.2880
     37517 |  592247.3818
    185934 |  592182.8781
     88354 |  592137.4320
     33632 |  592011.6719
     86663 |  591815.5250
    101586 |  591706.9418
     16790 |  591658.7535
    165732 |  591525.0792
     68261 |  591347.8156
     76360 |  591339.3000
    162976 |  591301.3000
    191873 |  591268.6804
    112640 |  591017.1168
     15892 |  590854.6098
     74749 |  590846.3598
     85407 |  590781.3960
     26915 |  590682.1179
    159653 |  590555.9730
    165855 |  590392.4560
    135535 |  590001.0051
     24960 |  589502.3904
     20887 |  589459.2740
    155479 |  589374.5823
    147967 |  589275.0520
    102828 |  589176.1842
    148048 |  589088.6188
     82808 |  589047.8440
    187919 |  589008.0159
    118891 |  588895.4826
     75303 |  588861.6780
       711 |  588822.1314
     51601 |  588714.8680
    183525 |  588686.1496
    154978 |  588666.7932
     71063 |  588638.6550
    194943 |  588638.5896
    160991 |  588633.8514
    167767 |  588609.3556
     34825 |  588554.2008
    173672 |  588482.8137
     92640 |  588403.4560
     47852 |  588352.9665
    191502 |  588160.8500
    185939 |  588120.6692
      3543 |  588061.9062
    190989 |  587927.1468
    121309 |  587926.0850
    163663 |  587910.4634
    186756 |  587837.2500
    136825 |  587795.1922
     14310 |  587656.5569
    108894 |  587574.3742
    152225 |  587546.7444
    184634 |  587530.8518
     82716 |  587464.8793
    158888 |  587451.5712
     84641 |  587441.2704
    133954 |  587399.4660
    173526 |  587279.7632
    106646 |  587265.6240
    111586 |  587062.7226
     89878 |  587052.8623
     69901 |  587051.0020
    198616 |  587048.1718
     96704 |  587047.6260
     70619 |  586820.4276
    194460 |  586699.8378
    130764 |  586635.2536
     64673 |  586433.2503
     38888 |  586373.6736
    199326 |  586248.3692
    159438 |  586139.0249
      2581 |  586058.6074
     33948 |  586036.1160
    188973 |  586032.4937
    120727 |  586027.9932
     76887 |  585966.5944
     47940 |  585676.7468
     16811 |  585641.1995
    138352 |  585462.4815
    101982 |  585432.8184
    193946 |  585217.9872
      1521 |  585110.9264
     17728 |  584938.2596
     59448 |  584861.6920
     46781 |  584836.2522
    163833 |  584830.6256
      2904 |  584821.2540
    187112 |  584817.9381
    158960 |  584468.7304
    192186 |  584371.1142
      7979 |  584337.9999
    167984 |  584280.7852
    166206 |  584206.9620
     47892 |  584165.0750
    182165 |  583945.2552
    126726 |  583918.6680
      3368 |  583872.0800
      6825 |  583779.2038
     41758 |  583745.1425
    150745 |  583687.3296
     37901 |  583685.2490
    105427 |  583682.5016
    106902 |  583627.0860
    155589 |  583513.4298
     60850 |  583473.9785
    123422 |  583226.9700
    117166 |  583203.2272
     31874 |  583151.5404
     25892 |  583142.7542
    168974 |  583124.9271
    160080 |  583002.7096
    154988 |  582903.0536
    176881 |  582900.0336
    132865 |  582794.8488
    104952 |  582701.4320
    117893 |  582687.6877
     79650 |  582665.0610
    107584 |  582581.9432
    155917 |  582560.8648
    173977 |  582311.4024
    166760 |  582298.0176
    158899 |  582296.0649
     77936 |  582198.3667
     73894 |  582146.5974
    188827 |  582083.5906
    150594 |  582053.2928
     59912 |  582032.9763
    116564 |  581835.7472
    167593 |  581820.9183
    118972 |  581741.5243
     93792 |  581738.9504
    185949 |  581687.5990
    184786 |  581531.9630
     27628 |  581428.5312
     71586 |  581335.5834
    180990 |  581264.7633
     44632 |  581035.4539
    151947 |  580991.9110
     46892 |  580886.9621
    112968 |  580876.9008
    104593 |  580660.0614
    191947 |  580649.3332
     61565 |  580260.7216
    124863 |  580252.6496
     64969 |  580188.0000
    198211 |  580137.1352
      6887 |  579746.1384
    113989 |  579742.5312
    136766 |  579298.8984
    170404 |  579203.2960
    180594 |  579022.9843
    126446 |  578963.4080
    187878 |  578870.0802
    153931 |  578865.1359
    156649 |  578791.8776
    131836 |  578765.8038
     20843 |  578698.2656
     84865 |  578673.2052
    135590 |  578547.4810
    183788 |  578511.0446
     42300 |  578365.1880
    175531 |  578141.9511
     11953 |  578059.9020
    124907 |  578005.1610
    114098 |  577975.4148
    155062 |  577620.5554
    121948 |  577389.4140
    151502 |  577358.2750
     84839 |  576950.3822
    149679 |  576788.0322
     84845 |  576674.0760
     54632 |  576613.0746
    117989 |  576525.0748
    170915 |  576469.9548
    181734 |  576457.9604
     62417 |  576386.4685
    134361 |  576353.4480
     55989 |  576083.6262
    140812 |  576075.6852
    143654 |  576063.5745
    158813 |  575937.2189
    116994 |  575927.4261
     75580 |  575906.8276
    186598 |  575809.7079
     16326 |  575728.3576
     53987 |  575675.2582
    180694 |  575673.9422
    131825 |  575669.9046
     77909 |  575542.2380
     26711 |  575524.0482
     59736 |  575429.0182
     41128 |  575175.8688
     44894 |  575168.0142
    164740 |  575116.4958
    196798 |  575087.7129
    186345 |  575069.4718
     90874 |  575032.6645
    156608 |  574869.6100
    160975 |  574693.2519
      8264 |  574395.6774
     27649 |  574354.1856
    109853 |  574279.3980
     92684 |  574246.1332
    140821 |  574185.2880
     65940 |  574107.2468
      6939 |  574102.6893
     30610 |  574062.0982
    150584 |  574031.8044
    175819 |  573900.0528
    141644 |  573808.7124
    146562 |  573789.4376
     20960 |  573768.0384
    191656 |  573561.2535
    118977 |  573522.0198
     28900 |  573451.5950
    185954 |  573450.3445
     50934 |  573433.4046
     51792 |  573236.0867
      1825 |  573235.1672
     69812 |  573226.0951
     67812 |  572992.0314
    134983 |  572864.1624
     25762 |  572741.3560
    160902 |  572695.7040
     58448 |  572589.8528
    164986 |  572531.0670
    184982 |  572512.1204
    186422 |  572490.6426
    162191 |  572356.9368
     51953 |  572342.2275
    143345 |  572301.5148
    109807 |  572092.1520
     68850 |  572064.7020
    122640 |  572047.9184
    183618 |  571843.0566
     46608 |  571548.6900
     29905 |  571479.6050
    142561 |  571300.3212
    159917 |  571168.8372
     18211 |  571120.5417
     51712 |  571118.3688
     54824 |  571107.9492
     36649 |  571036.5332
     95702 |  570970.4640
    118861 |  570951.0792
    167416 |  570801.3339
    176757 |  570791.3625
     17976 |  570766.7992
     65613 |  570651.7289
    115837 |  570152.8476
    137891 |  570083.4395
    120996 |  570021.5439
    153731 |  569953.5255
     55348 |  569872.3816
     91605 |  569762.6760
    157138 |  569694.5684
    168182 |  569632.0152
    102824 |  569547.6714
    137875 |  569442.2703
    192590 |  569287.5006
    185904 |  569210.8950
    190417 |  569017.1268
     83986 |  568969.6236
     52684 |  568795.4004
     65751 |  568724.9400
    161473 |  568628.5479
    125892 |  568596.8483
    124432 |  568502.8862
    110892 |  568488.3875
    101509 |  568476.6750
     46660 |  568420.2414
    177383 |  568394.4998
      2858 |  568314.3375
     74786 |  568309.3528
    116962 |  568218.7848
    136354 |  568194.3345
     61926 |  568075.1280
     48988 |  568019.3850
    193823 |  567992.1024
     32598 |  567986.6431
     35976 |  567893.3294
    188692 |  567826.4272
    172949 |  567821.4102
     84889 |  567804.3788
     79826 |  567587.2842
     74598 |  567532.0051
     58875 |  567454.3941
     40722 |  567087.2832
    170269 |  567069.4692
     63786 |  567068.7024
    169784 |  566756.1594
     31866 |  566685.4720
    104873 |  566666.0512
    198585 |  566558.3416
    118332 |  566058.3360
     27767 |  566032.8924
    160723 |  566027.8676
    132891 |  565912.2435
     21877 |  565870.5359
     62399 |  565535.0199
     17999 |  565492.8801
     98719 |  565367.0694
    115844 |  565316.9664
    132470 |  565214.1893
      2702 |  565063.0110
    169070 |  565001.5014
    157382 |  564985.4376
    145935 |  564921.6174
    177905 |  564848.8940
    134863 |  564708.2430
    182189 |  564607.3088
    110954 |  564431.8875
    161836 |  564376.6854
      6882 |  564355.8624
    107974 |  564108.3014
    123806 |  563962.6580
    129839 |  563956.8291
     33833 |  563848.4579
     11959 |  563735.9445
    158866 |  563733.7482
    153928 |  563677.8672
    160833 |  563376.5484
    178695 |  563252.9964
    128867 |  563222.0888
    113703 |  563180.6020
     48119 |  562975.2227
     85913 |  562912.8804
     99689 |  562803.2704
    180554 |  562563.0735
    182706 |  562492.4890
    101900 |  562467.9060
    158855 |  562308.2685
    162656 |  562307.9070
      9574 |  562258.1943
     89639 |  562186.7897
    131141 |  561888.7518
     98925 |  561765.4008
     91388 |  561683.5360
     40608 |  561646.2480
    194631 |  561623.5398
     22399 |  561617.1778
    122781 |  561588.8652
    196645 |  561522.1524
    134614 |  561467.1077
    143370 |  561376.4303
     81741 |  561354.8290
    145306 |  561343.5330
    138891 |  561173.4142
     24913 |  561169.0603
     32976 |  561141.7315
     28827 |  561107.3974
    161568 |  561041.2124
     68952 |  561032.6570
     40568 |  560701.5808
    190562 |  560630.9800
    166695 |  560587.3749
    116316 |  560516.1401
    183774 |  560470.6313
     50604 |  560386.6620
     20596 |  560349.6732
    107927 |  560314.1336
    159689 |  560312.0456
    101450 |  560303.2435
    107628 |  560150.7814
    189647 |  560101.1328
     31851 |  559975.3565
    190825 |  559821.7622
     61491 |  559760.5962
    161879 |  559572.2297
    186643 |  559555.8364
     80602 |  559544.0560
    158897 |  559501.8934
     95843 |  559467.0700
    156624 |  559394.3670
    129280 |  559049.4672
    140975 |  558947.8422
     59812 |  558899.7464
    194741 |  558854.3282
    135976 |  558804.5478
    100788 |  558779.0964
    163958 |  558765.8825
     99677 |  558649.6773
     73899 |  558608.1714
    134187 |  558396.7668
      5457 |  558318.3855
    133000 |  558233.2000
    153960 |  558169.0140
    148571 |  558152.4091
    152994 |  558070.8837
     30786 |  558056.5068
     28999 |  557902.4663
    130483 |  557883.8628
    197563 |  557848.5264
     46882 |  557844.9776
    190572 |  557692.4808
    143819 |  557539.0330
     60872 |  557302.4522
    114922 |  557290.6224
     92990 |  557259.8498
    178785 |  557232.9444
    102708 |  557209.2040
    193862 |  557165.8382
    117498 |  557139.5887
    123775 |  557097.0567
    166866 |  556953.6090
     12903 |  556845.7350
     96772 |  556791.1083
     74274 |  556790.8335
    166781 |  556532.8582
      3958 |  556276.1820
     15779 |  556257.4094
    188893 |  556217.4285
     98692 |  556067.9410
    139634 |  555996.6223
     58706 |  555726.8010
    129837 |  555699.2861
     96611 |  555622.1682
    107703 |  555566.9320
    197900 |  555496.1160
    190887 |  555428.2616
     96819 |  555383.6466
     51605 |  555285.9180
     16083 |  555268.6824
    133213 |  555236.4034
     68996 |  555188.2746
    186869 |  554916.5992
     46835 |  554844.0437
    103868 |  554819.3040
     70594 |  554662.8009
     85689 |  554553.5352
    177900 |  554504.2650
    168955 |  554380.1445
       509 |  554370.4450
      5779 |  554339.8731
    181720 |  554281.1408
     82786 |  554264.9008
     88695 |  554253.9111
    149630 |  554244.3074
     54895 |  554171.5473
    176795 |  554143.4295
     35430 |  554036.8768
      9686 |  554004.1392
     42816 |  553937.2095
    176939 |  553856.6082
    196557 |  553856.5725
    189865 |  553811.8380
     63622 |  553809.4974
    181780 |  553786.4610
     99948 |  553779.8626
    102874 |  553770.4935
    163795 |  553733.5410
    131606 |  553639.8080
    119680 |  553619.7696
    146353 |  553582.8600
     95976 |  553433.3805
    137845 |  553310.1908
    183904 |  553212.6910
      5711 |  552979.4884
     77861 |  552816.4818
    171953 |  552811.3500
     55307 |  552609.6940
    194593 |  552483.2142
    146868 |  552398.8128
    153929 |  552382.0244
     22405 |  552198.4000
    171619 |  552102.5077
    116494 |  551978.3607
     80763 |  551969.7904
    143932 |  551936.5269
     91412 |  551848.8802
    132524 |  551490.6012
    182114 |  551418.6711
     60404 |  551272.1760
    130083 |  551230.6084
    160018 |  551229.6334
    105711 |  551149.7455
    159090 |  551080.5822
    197167 |  551047.3440
